text,original_label,sentiment
"Jaz bom vsakemu musliku ki bo stopil na moje dvorišče,osebno zapičil skerco v glavo in narod slovenski upam da boste tudi vi branili svojo zemljico pred temi svinjakarji,pri nas se že organizira vaška straža,saj od države in TE VLADE nemoremo pričakovat pomoči,saj si še sebi nemorejo pomagat!",-1,negative
"Prodano!

Gremo naprej!",-1,negative
"Na svetovnih trgih gre nafta dol pri nas pa gor, aja zato ker je vezano tudi na ameriški dolar zato gre gor, WTF!!!",-1,negative
"Pozabil si še na povezanost bančnih sistemov, ko propad ene velike banke v ZDA pomeni ogromne težave za nekaj bank po svetu, ki jim je ta banka dožna itd. Potem so tu še slabše napovedi gibanja BDP, ki sprožijo pesimizem na borzah in tečaji se obrnejo navzdol. To povzroča paniko in razpordajo papirjev (ob že povečani prodaji bank, ki rešujejo likvidnost), kar tečaje potisne strmo navzdol, pri tem pa trpijo pokojninski skladi in naložbe prebivastva. Ti so zato prisiljeni dodatno varčevat, kar se prenese v padec povpraševanja, to pa še dodatno zavira gospodarsko rast in krog je sklenjen. Težko ga je presekat in trend zopet obrniti navzgor.",0,neutral
"Še dobro da najslabša tretjeuvrščena reprezentanca ne izpade, ker smo najslabši med njimi :p",-1,negative
"Uspehi v zimskih športih so zelo dobri, odlični. Naši zimski športniki so v vrhu svojih disciplin. Pomembnost teh dosežkov v svetovnem merilu je tista, ki jo naši mediji izkrivljajo in prikazujejo kot nekaj zgodovinskega, pomembnega tudi v širšem športnem smislu. Postavljajo jo ob bok ali celo pred najbolj priljubljene svetovne oziroma evropske športe, kar je sforsiral smučarski lobi ob koncu 70-ih in začetku 80-ih prejšnjega stoletja. Takrat smo se morali distancirati od jugoslovanskega juga, pa smo posvojili smučarske športe, s katerimi se južnjaki niso ukvarjali, in jih naredili pomembne, gosposke, nekaj več od športov z žogo, ki so po naši definiciji bili balkanski, slabši. 

Smučanje vseh vrst je v svetu športa zelo obrobna športna panoga. Cena prenosov je izjemno nizka v primerjavi z drugimi športi, kar je dober pokazatelj. Prenosi so sicer na Eurosportu, ki pa je v zadnjih letih ostal praktično brez resnih prenosov športa in predvajajo samo še snooker, pikado, konjeništvo in podobno eksotiko. Pa smučanje seveda. Tudi število gledalcev na tekmah je dober indikator, razen na posameznih tekmah so številke mizerne. Sicer je po celinah dojemanje športa različno, Indija ima svoje prioritete, Severna Amerika svoje, da ne govorim o Aziji, ampak če razmišljamo glede na naš kontinent, gre pri smučanju za panoge, ki povprečnemu Evropejcu ne pomenijo dosti. Enako kot hitrostno drsanje, ki je recimo Nizozemcem pomemben šport. 

Naši zimski športniki vključno s Tino Maze niso prepoznavni izven Slovenije (morda le še v Avstriji, kjer pa je nogomet že prehitel smučarijo), saj naša nacionalna TV neprestano prikazuje te športe v prenosih, kar za športnike pomeni vrhunsko prepoznavnost in slavo. Upravičeno ali ne, to je vprašanje. Vsak se kiti s tistim, v čimer je dober, ampak prava uspešnost je tista, ki jo dosežeš v najmočnejši in najostrejši globalni konkurenci. 

Slovenija je raj za obrobne športe. Razlog je tudi v številu prebivalstva, saj zaradi te omejitve nikoli ne bomo velesila v panogah, s katerimi se ukvarja ves svet. Drugi razlog pa je ta, da smo mahnjeni na uspehe, ne pa na sam šport. Število gledalcev in popularnost športa pri nas niha glede na medalje, ki jih športniki osvojijo, to pa je najlažje narediti tam, kjer je relativno gledano najmanjša konkurenca. Kakorkoli obrnemo, je smučarskih skakalcev na svetu najbrž nekaj tisoč. Samo v Sloveniji je nekajkrat več košarkarjev, recimo, in to pove, da je svetovna konkurenca v smučarskih skokih manjša od konkurence med košarkarji v Sloveniji. Res pa je, da je tukaj težko potegniti mejo oziroma primerjati športe med seboj.",1,positive
"Slovenci pa hlapci,verjame nemškim laboratorijem,sramota.Same laži so jih.",-1,negative
"pinkfranc: pri menjavah se prenese pogodba, se pravi 7,5 milijona in Phoenixa. Po koncu sezone bodo podpisali novo.",0,neutral
"Ja mislim, da so ti simulanti predvsem zaposleni prek vez. Tista,
ki nima vez v firmi se ne upa simulirat. Iz izkušenj povem, da
tisti, ki so zaposleni prek vez se zajebavajo po firmi, ker jim
nihče nič nemore, niso sicer vsi takšni ampak v večini izkoriščajo
prvilegije.

Nemci so delali razizkavo, da je v firmi kjer je zaposlenih 1000
ljudi najmanj 100 takšnih oz. najmanj 10% takšnih, ki sploh nevedo
kaj je njihovo delo in zakaj so tam zaposleni. To iz mojih izkušenj
hudičevo dobro drži in to bo vsak potrdil, ki je bil kdaj zaposlen
v kakšni večji firmi.

To so paraziti oz. predvsem tisti, ki so zaposleni prek vez oz. za
njih umetno ustvarjena delovna mesta.

Pri privatniku je zelo malo glumcev oz. jih ni.",-1,negative
Ona je svoje odsmučala...še kakšne stopničke...pa je to to ...pa to ...,-1,negative
"zuuzzi....
popravek Kamnik je 20km od LJ in ne 100. vidim, da ti geografija ne leži ravno najbolše",-1,negative
"banda ena, in oni bodo potem delali za boljši jutri navadnih ljudi,
samo odstavit od korita, pa je Slovenija na konju",-1,negative
A bo prenos na mmc-ju?,0,neutral
Beda od postavitve.,-1,negative
"HopperMiki
Cena delnice se lahko tudi regulira z večjo ponudbo
delnic. Zakaj ZDA pritiska na Kitajsko naj zniža
vrednost Juana? Da bi dale manj natiskanih dolarjev
za juan. Pa ne morejo. Kdaj je nek tujec dal za našo
firmo več kot 300 mio? To so lahko delali le prijatelji
v letu 2007 z Merkurjem, Mercatorjem, Istrabenzom
in Laškim z našimi prihranki. Država pa nič ni dala
za nova delovna mesta. Ali bomo lahko mi plačevali
toliko več, kolikor bo novi lastnik zahteval? Ali bo on
prinašal za nova delovna mesta? Ne, ne. Lahko le
malo počakamo, da se delnica okrepi ali pa najde
boljši kupec. Kupnina bo tako in tako šla za tožbe.",-1,negative
"Bluzenje, ki nima podlage v realnosti zasebnega sektorja.",-1,negative
"antiklinac# 10.06.2015 ob 15:13

Navajat Mladino kot verodostojen vir informacij, pa sem jaz nehal že okoli leta 92. Kdaj boš pa ti na moje prišel?",-1,negative
"Kako naj bi razumeli to potezo?
Kdo je bil posrednik in koliko je pristalo v njegovem mošnjičku.
ni pomembno 
živela slovenija",-1,negative
"Še graf EUR/USD: GRAF

Na žalost kar lepo sovpada, sicer bi šle cene tudi pri nas bolj krepko dol ...",-1,negative
"O Cimosu se bo še pisalo in bolečino bo izkusil marsikateri sedaj
še zaposlen v tem koncernu.
Glede prodaje svežnja terjatev skupaj s Polzelo ne gre izgubljati
besed. O Polzeli je bilo v Financah v zadnjem času veliko
zapisanega.

Zombijevski holdingi so kreacija vplivnih, ki so si podredili tudi
zakonodajo. Ve se, kdo je glavni avtor in predavatelj nove
zakonodaje.

Zdi se mi, da je to premalo, da bi si na DUTB zaslužili
nagrado.

Seveda se pa lahko tudi motim.",-1,negative
"Telekom je treba prodat, da bodo tisti, ki tam službujejo delali kot je treba in denar plačnikov njihovih storitev ne bo več polnil žepov propadlih levih politikov!",-1,negative
"hahaha 28€?????? A to so dali zato v maribor, da bojo lahko rekli češ glejte v mb je bila tekma in je bilo samo 6-7k gledalcev?? Dajte tekmo v močvirje, mariborčanov nas na tekmo NE BO.",-1,negative
"Zakaj ni to front page novica?

SLAYER

Razliko v dohodnini se plačuje v vseh državah EU.",0,neutral
Lopovi,-1,negative
"čak, čak. rtv tekme ne prenaša po tvju? no sej tišina v las palmasu res ni glih radiofonična.",-1,negative
pa prvo kot prvo so športnice in ne manekenke. še zmeraj smo bolš kot vzhodnonemška olimpijska reprezentanca :D,1,positive
"ZAKAJ JE KRIZA????

  

več na http://www.sprword.com/v
ideos/moneyasdebt2/",0,neutral
"Za Poharja je vse ""prjatu"" , kar se postavi , na dve nogi!",-1,negative
In Kahlar bi predaval o pozitivnih vplivih prebežnikov na delovne navade Grkov.,-1,negative
"Cmera pa še vedno edino kar zna govoričiti in nakladati: moramo, treba je, trudili se bomo, zavzemali se bomo, borili se bomo in najbolj pogosto, proučili bomo.
Že to, da ne uporablja prvega sklona ednine ali vsaj množine je pokazatelj tega da bi rad uveljavil skupinsko ""ljudsko"" odgovornost. Torej če moramo, se bomo trudili, zavzemali.... in če nam ne bo uspelo smo potem vsi krivi.

Nikakor mu ne gre iz ust: ""bom moral urediti"" ali še bolje ""bomo naredili""!

Sicer je pa čas, da odstopi; dela nič, razmišlja pa slabo.",-1,negative
"Smo zašli iz debate :)
Ni point v tem, saj sem tudi zgoraj napisal, da bi tudi pri nas bilo dobro, če bi se poneenotilo cene goriva in bi s tem lahko lokalci na zakotnih pumpah tankali ceneje tudi pri nas.
To najino ""kdo ima prav"" izhaja iz debate, ki je nastala zakaj ljudje ne hodijo kot po tekočem traku tankat v avstrijo, kjer naj bi bilo gorivo toooliko ceneje... podal sem pojasnilo zakaj (če si ga spregledal, ok)... Tako kot tudi nek avstrijec ne bo prišel v slovenijo na pivo zato ker je slišal, da nekje je pivo le 1.5€, ko pa pride v slovenijo ni nikjer pod 3€...ker pač ne pozna nekega zakotnega lokala.

Mešamo hruške in jabolka. Ponavljam.. se strinjam da je dobro pustiti trgu naj določa cene, istočasno pa ne grem tankat v avstrijo, kjer sicer imajo tak način, ker zame tam liter ne stane 15 centov manj, ampak 15 centov več.. pa ali je to zato ker ne znam, ne poznam, sem neiznajdljiv, ali ker sem neumen.. ni pomembno zakaj... To je to ;-)",1,positive
"No morem se popraviti.
Lepo se prenos prestavili na SLO3...
Upam,da bo tudi v bodoče to postala stalna praksa.",1,positive
"@blackened

se strinjam, Olimpija ima verjetno koficient  (-2.558). Če MB prileze v 4.predkrog ima EL skupinski del, pa če se vsi na trepalnice postavijo. Končno bolj resen klub, ki ve kaj hoče.",1,positive
To so pa veliki infrastrukturni projekti ... a se po vsem tem še kdo zavzema za izgradnjo 2 tira in podobnega z državnimi sredstvi?,-1,negative
"Ga. Petra, g. Pirc naj bi vodil nepremičninske posle tudi v
Makedoniji, kot je razvidno iz njegovega CV-ja.

A ni v Makedoniji na področju nepremičnin delal g. Mitja Valič?",0,neutral
"Cene goriv so eden redkih primerov, v katerih bi bila deregulacija dolgoročno pozitivna, saj bi cene poskočile in bi s tem pridobil javni promet.",1,positive
"Ljudi na tem svetu je enostavno preveč in ne bodo mogli vsi dobit zaposlitve. Treba ustaviti demografsko rast človeštva, ker če bomo čakali da se sama po sebi umiri, bomo doživeli socialno in demografsko katastrofo nato pa še eno množično izumrtje.",-1,negative
"Kakršnakoli že bo rešitev,problem ne bo rešen.

Dodajam: Grki imajo močnega aduta,begunce.",-1,negative
"Pa še nekaj; moti me to, da se naši veleslalomisti odpravljajo na priprave v Čile, Novo Zelandijo, kaj jaz vem kam še. Kosteliči so trenirali doma, ali pa v Avstriji na ledenikih. Pa garali so tudi v dežju, mrazu in vetru. Kaj pa naši? Slišal sem, da odklonijo treninge, če je slab vreme.",-1,negative
"V skrajno levi stranki Siriza pa je
mladi in karizmatični vodja Aleksis Cipras ponovil, da želi, da bi
Grčija evro ohranila, vendar pa nasprotuje pogojevanju mednarodne
pomoči s strogimi varčevalnimi ukrepi, ki dušijo Grke.
Oni bi se jebali ali tako da jim ne uđe .. :)",-1,negative
"Ko Mazejeve vec ne bo, bo to super za razvoj mladih slovencekih smucarjev, zdej ne dobijo toliko denarja, ker Mazejeva vse pobere kot, da je edina SLO smucarka. A ste ze pozabli kako je smucarsko zvezo izsiljevals za vec sredstev, sponzorjev zveze pa ni hotla nosit? Malo morgen, enaka pravila za vse, me briga, ce se pises tina maze. Pa hotla pozrt denar za mlade smucarje. Se mi je zamerla zarat te pozresnosti.",-1,negative
"Vsaka čast elenovcem. Toda take zadeve je potrebno preliti v
rezultate(denar).
Drugače je pa vedno tako kot z Nikolo Teslo.",1,positive
"""Primera, da bi nekdo v dveh letih trikrat zmagal, pa nismo
našli.

Zato, ker niste iskali v pravih državah. Iščite v Severni Koreji,
Zimbabveju in podobnih krajih. Tam lahko njihov ""najverjetnejši"" na
raznih volitvah zmaga po desetkrat na leto. Seveda so vse volitve
""poštene"" vsaj tako kot naše.


""Kaj žene serijske zmagovalce tipa Roger Federer, Pete Sampras ali
Janica Kostelić?""

Da vas ni sram primerjati genialnih športnikov z mafijcem s podporo
zakulisnih politikantov. A so taki članki Elikanova pokora, ker se
Jurčku ni opravičil, ko mu je ta (posredno) grozil s smrtjo?",-1,negative
"Menim, da je vzel zadevo g. Blaž Lešnik preveč osebno...to potrjuje njegova izjava, češ da ne razume, kako na RTV dobi priložnost že vsak ""strokovnjak"" s šanka! 
S tem je pokazal veliko negativnih osebnih značilnosti: slab odziv na kritiko (žaljenje in poniževanje,...), neprepričljivi argumenti, želi izsiliti prepoved objavljanja različnih mnenj drugih,.... Očitno se brani z vsemi ""umazanimi"" načini že na samem začetku, ne da bi izrekel konkretna pojasnila in demantiral g. Sitarja ali prepričal ljudi, da ima vseeno on prav.  

Žalostno je, da ljudje, ki imajo premalo znanja z ravnanjem z ljudmi, odnosi v medijih in vodenjem ter organizacijo, dobivajo tolikšne priložnosti, v, za SLovence, tako pomembnih projektih... - to je tudi eden izmed razlogov za slabo stanje v SLO smučariji in za posledično skromne rezultate.

Moje mnenje je tudi, da bi bila tudi Tina Maze del teh skromnih rezultatov, če ne bi bila takšna upornica (mislim pozitivno) in sama prevzela odgovornost. Je že vedela zakaj!!!",-1,negative
"vse viole pa dragone preventivno v lisice, pa naj tokrat gledajo tekmo z očmi.",-1,negative
"Vlada bo rabila kaka dva meseca, da naštudira Janšev predlog, potem pa še kake tri mesece, da po njegovem izdela svojega! In vsi tisti, ki jih sedaj razganja od ugotavljanja homeofobije pri drugih, bodo utihnili, ko naši ne bodo uspeli ustrezno reševati konkretnih problemov, saj bodo na vsak način poskušali uveljaviti kak ""lasten izum.""",-1,negative
"Vse ste povedali. Sindikati so bili grobarji delavskega razreda,
saj niso niti mrdnili, ko so tajkuni lastninili podjetja in
najemali kredite brez povratka ter metali delavce na cesto in jim
nižali plače do minimuma. Takrat so oni lastninili sindikalno
premoženje in se z njim omastili. Od kod pa denar za Delavsko
hranilnico, kar 12 novih poslovalnic v lanskem letu.Vse bi morali
obsoditi za rušenje države. Tudi šolniki bodo enkrat ugotovili, da
je boljše, da država uvede red in enotne kriterije, saj so
partijski eksperimenti Gabra s pomočjo raznih štrukljev, šolstvo
postavili v totalno zavoženo situacijo. Samo spomnite se strokovnih
šol.ko so imeli šele v tretjem letniku nekaj malega prakse, predmet
socialistična vzgoja ali nekaj podobnega pa je bil najvažnejši. Pa
kup visokih šol, katerih diplomanti ne znajo nič od stroke in so ne
zaposljivi v drugih državah. Res beda za narod. Ti sindikalni
paraziti so hujši kot politiki. Po funkcijah pa se flosajo nekateri
že 40 let, npr. ščernjavič, ki še sedaj ne govori tekoče slovensko.",-1,negative
"Še nekaj. Janševo vladanje jemljem z oceno 2/3. Blo nekaj dobrega, sam precej tud slabega. Ministrska ekipa je bla razen nekaj izjem bolj al ne slaba. Bajuk, Rupel, Drobnič, Šturm, ... Teh imen nočem več videti nikjer...

Ampak še vedno ocenjujem le izjave. In ta izjava Janše je pač dejstvo. Ta vlada neglede na čase je za oceno slabša od prejšnje. Ampak ok, naj traja šarada še te dve slabi leti...",-1,negative
"General # 18.10.2014 ob 11:04 
Cvenk €€€ je rezultat sposobnosti",0,neutral
"Zavod za zaposlovanje v Ljubljani ljudi pošilja na raznorazne delavnice""očitno imajo svetovalci kaj od tega"", kot pa da bi jih pošiljali na razgovore za službo...Se mi zdi, da se zato niti ne potrudijo...Če si pa nekdo, ki je tam prijavljen sam išče službo doma in v tujini mu pa grozijo s tem, da bodo ob socialno podporo katera je njihov edini vir preživetja...Marsikdo zaradi tega odpove sodelovanje z zavodom in s tem si le ta niža odstotke brezposelnosti!!!Žalostno toda resnično..!!!",-1,negative
letošnji eurobasket zaključimo v prvem delu...,-1,negative
